domain,comparison,stack_index,from_index,to_index,absolute_shift
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,729,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,731,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,732,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,733,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,737,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,738,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,740,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,742,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,743,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,745,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,746,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,747,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,748,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,755,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,757,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,761,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,762,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,763,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,768,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,771,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,775,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,777,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,778,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,781,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,785,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,786,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,790,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,795,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,798,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,807,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,808,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,809,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,810,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,811,4,6,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,812,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,813,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,814,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,815,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,816,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,817,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,818,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,820,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,821,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,826,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,828,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,829,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,830,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,831,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,832,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,838,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,843,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,844,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,846,7,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,859,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,862,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,863,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,865,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,866,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,867,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,868,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,869,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,873,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,877,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,889,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,893,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,895,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,896,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,897,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,900,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,901,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,902,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,905,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,906,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,907,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,908,4,7,3
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,912,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,914,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,915,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,916,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,917,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,920,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,923,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,925,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,926,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,927,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,928,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,929,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,930,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,931,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,932,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,933,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,934,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,935,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,936,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,937,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,938,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,939,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,940,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,942,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,943,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,944,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,945,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,946,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,947,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,949,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,950,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,951,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,953,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,954,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,955,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,956,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,957,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,958,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,960,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,962,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,963,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,964,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,965,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,966,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,967,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,968,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,969,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,970,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,971,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,972,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,973,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,974,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,975,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,976,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,977,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,978,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,980,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,981,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,982,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,985,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,987,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,988,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,990,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,993,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,994,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,995,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,997,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,998,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,999,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1000,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1001,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1003,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1004,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1005,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1007,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1008,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1014,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1017,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1018,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1019,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1020,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1021,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1022,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1024,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1025,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1026,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1027,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1030,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1033,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1035,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1038,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1040,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1041,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1042,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1044,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1045,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1046,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1047,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1048,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1050,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1051,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1053,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1054,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1055,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1057,4,5,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1058,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1059,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1060,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1061,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1063,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1064,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1066,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1067,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1070,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1071,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1072,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1075,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1076,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1077,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1079,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1083,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1084,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1085,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1086,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1088,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1089,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1092,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1094,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1095,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1097,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1098,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1099,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1101,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1102,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1103,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1104,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1105,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1106,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1108,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1109,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1110,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1113,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1114,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1115,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1116,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1119,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1120,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1122,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1126,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1127,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1128,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1131,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1132,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1133,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1134,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1136,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1138,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1139,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1140,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1141,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1142,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1143,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1144,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1145,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1146,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1147,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1148,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1150,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1151,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1155,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1157,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1158,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1161,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1162,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1163,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1164,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1165,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1166,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1167,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1168,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1170,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1173,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1174,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1175,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1176,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1177,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1179,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1180,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1181,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1182,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1183,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1184,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1187,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1188,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1190,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1191,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1192,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1193,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1194,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1197,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1198,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1199,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1202,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1203,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1204,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1205,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1207,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1208,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1209,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1210,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1215,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1217,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1218,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1219,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1221,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1225,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1226,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1239,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1240,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1243,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1245,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1247,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1248,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1249,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1251,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1254,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1257,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1264,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1269,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1271,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1272,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1273,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1275,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1276,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1278,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1286,5,7,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1287,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1288,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1289,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1291,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1292,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1293,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1295,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1296,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1298,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1302,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1304,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1307,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1308,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1309,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1310,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1311,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1312,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1316,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1317,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1320,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1321,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1322,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1323,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1324,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1326,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1329,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1331,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1332,5,6,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1335,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1338,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1341,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1343,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1344,6,7,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1347,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1349,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1350,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1355,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1359,6,8,2
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1360,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1361,7,8,1
WBC,REF-B_corrected_ten_vs_REF-C_disjoint_four,1363,5,7,2
